48448,-101.96,67
48560,-63.50,73
48592,-69.16,72
48848,-180.60,78
49008,-60.44,94
49056,-133.21,91
49104,-116.56,76
49168,-122.93,121
49296,-101.07,125
49312,-95.34,73
49424,-84.22,74
49424,-156.25,108
49456,-95.25,68
49616,-65.94,112
49792,-174.87,90
50000,-238.64,88
50176,-95.53,143
50320,-160.95,110
50352,-98.87,119
50704,-122.26,87
50752,-103.18,106
50912,-90.12,101
50928,-97.64,120
50944,-72.13,131
50944,-49.75,83
51040,-10.53,117
51088,-419.85,104
51152,30.26,108
51232,-263.79,133
51264,-302.25,113
51376,-103.17,64
51424,-37.51,69
51488,-132.32,93
51584,-130.22,112
51760,-81.71,66
51888,-153.98,107
52160,-160.69,76
52208,-350.32,91
52272,-93.80,83
52336,-110.56,78
52352,-66.13,75
52592,-236.62,105
52800,-132.59,117
52816,-129.03,87
52912,-106.51,83
53088,-173.69,114
53104,-95.75,101
53104,-232.28,129
53248,-97.64,85
53376,-72.71,125
53456,-57.23,139
53584,-92.67,82
53792,-143.75,127
53872,-112.28,104
53904,-134.58,109
54064,-117.94,108
54112,-113.84,81
54112,-194.69,95
54240,-239.69,118
54352,-64.79,78
54528,-115.50,101
54592,-124.96,84
54592,-133.18,112
54752,-206.28,104
54800,-67.34,76
54992,-58.61,118
55104,-88.43,108
55168,-73.26,79
55168,-75.69,81
55488,-70.25,78
55552,-82.57,90
55744,-107.07,87
55776,2.51,74
55824,-37.43,148
55840,-40.56,68
55872,-108.85,67
55920,-79.99,133
56128,-126.59,126
56256,-75.93,104
56256,-126.02,68
56272,-70.58,80
56400,-113.68,117
56544,-212.48,155
56736,-69.15,74
56832,-141.00,66
56864,17.58,110
56880,-70.58,107
56912,-99.83,89
57056,-196.25,71
57104,-84.18,80
57360,-91.11,77
57504,-55.04,78
57632,-206.29,110
57760,-108.76,93
57952,-78.76,67
58000,-56.11,135
58032,-121.33,143
58144,-92.88,68
58176,-78.16,111
58240,-80.17,83
58304,-23.41,98
58400,-96.90,96
58560,-181.14,144
58656,-108.74,97
58688,-217.20,134
58768,-189.76,121
58848,-64.75,93
58896,-168.15,79
59088,-134.16,83
59152,-70.56,75
59184,-213.57,105
59424,-115.95,78
59600,-68.48,98
59824,-158.30,89
59856,-51.86,68
59968,-90.41,123
60000,-45.40,110
60112,-323.02,97
60128,-256.98,124
60192,-261.17,96
60352,-266.98,104
60448,-67.56,64
60464,-117.77,101
60528,-75.09,86
60720,-85.35,70
60912,-229.32,163
60976,-98.13,130
60992,-250.36,113
61120,-85.34,79
61152,-256.03,129
61296,-177.76,81
61792,-142.26,104
61792,-120.83,105
61872,-164.52,89
61872,-99.58,72
61888,-412.12,129
61904,-144.41,107
61936,-169.99,99
62016,-221.49,97
62048,-309.02,130
62240,-168.12,107
62432,-95.50,71
62560,-95.17,103
62656,-209.88,96
62848,-87.16,61
62944,-207.19,123
63040,-213.59,128
63088,-89.88,121
63136,-130.46,84
63168,-128.89,81
63184,-94.95,78
63328,-125.68,90
63472,-124.07,89
63504,-202.66,107
63808,-219.50,112
63840,-116.20,80
63840,-92.49,121
64032,1.08,112
64064,-67.25,70
64080,-202.71,103
64288,-102.71,78
64304,-76.81,76
64368,-73.46,75
64480,-127.68,102
64512,-117.03,65
64656,-143.82,92
64848,-285.22,137
64960,-56.73,114
65008,-53.27,73
65056,-183.20,97
65216,-244.19,86
65376,-93.72,68
65424,-271.42,101
65584,-120.12,141
65632,-95.70,100
65776,-107.14,70
65904,-83.92,100
65936,-19.05,116
66048,-86.54,65
66112,-103.92,100
66192,-222.05,133
66336,-286.83,116
66416,-184.72,128
66672,-117.89,101
66688,-227.32,115
66768,-217.18,113
67088,-79.93,91
67152,-149.45,121
67312,-110.21,118
67312,24.18,108
67328,-74.27,71
67488,-296.73,107
67552,-85.83,103
67552,-84.62,94
67616,-147.20,140
67792,-81.50,70
67904,-174.69,98
67904,-135.59,93
67904,-66.36,76
68032,-171.39,120
68064,-63.21,133
68400,-62.35,82
68416,-115.72,103
68432,-73.65,70
68528,-24.31,75
68544,-94.88,87
68576,-91.31,60
68848,-106.69,81
69056,-156.11,109
69312,-132.54,110
69408,-105.72,86
69520,-21.85,91
69584,-95.10,131
69648,-152.71,116
69712,-78.03,113
69808,-244.97,119
69840,-84.43,121
69936,-71.11,94
70032,-83.83,61
70160,-110.25,109
70240,-137.22,107
70272,-273.26,106
70448,-28.38,128
70608,-138.34,110
70720,-72.37,136
70944,-102.61,89
70992,-119.03,105
71136,-84.21,81
71136,-78.49,108
71152,-90.04,70
71232,-72.00,60
71280,-71.35,92
71392,-128.42,113
71392,-73.37,77
71472,-113.48,114
71472,-124.39,96
71536,-274.32,114
71952,-123.32,94
71952,-95.77,60
72160,-52.31,120
72192,-64.14,65
72192,-95.34,92
72400,-44.04,73
72592,-115.68,70
72624,-111.56,72
72624,-344.35,93
72720,-176.86,132
72768,-151.61,86
72784,-450.87,94
72912,-111.75,86
72960,-100.57,114
73008,-88.20,129
73440,-74.65,78
73472,-362.38,95
73504,-109.04,132
73568,-144.53,73
73792,-92.61,75
73904,-86.90,109
74032,-88.15,78
74064,-50.79,69
74080,-89.28,91
74144,-103.59,95
74160,-174.36,138
74512,-60.57,145
74640,-94.07,120
74672,-107.90,119
74672,-97.00,69
74784,-147.70,117
74784,-248.63,111
